from_id,anbieter,stunde,median_gehzeit,tage_unter_5min,tage_gesamt,anteil_unter_5min,ms_pop
3063,Bolt,6,1,20,24,83,192
3063,Bolt,7,1,22,24,92,192
3063,Bolt,8,1.5,20,24,83,192
3063,Bolt,9,1,21,24,88,192
3063,Dott,6,1,23,24,96,192
3063,Dott,7,1,23,24,96,192
3063,Dott,8,2,23,24,96,192
3063,Dott,9,2,20,24,83,192
3063,Villo (cyclocity/JCDecaux),6,2,23,24,96,192
3063,Villo (cyclocity/JCDecaux),7,2,23,24,96,192
3063,Villo (cyclocity/JCDecaux),8,2,23,24,96,192
3063,Villo (cyclocity/JCDecaux),9,2,23,24,96,192
3064,Bolt,6,1,23,24,96,353
3064,Bolt,7,1,23,24,96,353
3064,Bolt,8,1,22,24,92,353
3064,Bolt,9,1,22,24,92,353
3064,Dott,6,1,24,24,100,353
3064,Dott,7,1,23,24,96,353
3064,Dott,8,1,23,24,96,353
3064,Dott,9,1,23,24,96,353
3064,Villo (cyclocity/JCDecaux),6,5,24,24,100,353
3064,Villo (cyclocity/JCDecaux),7,5,24,24,100,353
3064,Villo (cyclocity/JCDecaux),8,5,24,24,100,353
3064,Villo (cyclocity/JCDecaux),9,5,24,24,100,353
3065,Bolt,6,1,21,24,88,575
3065,Bolt,7,2,21,23,91,575
3065,Bolt,8,1,22,24,92,575
3065,Bolt,9,1,20,24,83,575
3065,Dott,6,1,24,24,100,575
3065,Dott,7,1,21,24,88,575
3065,Dott,8,1,23,24,96,575
3065,Dott,9,1,23,24,96,575
3065,Villo (cyclocity/JCDecaux),6,5,24,24,100,575
3065,Villo (cyclocity/JCDecaux),7,5,24,24,100,575
3065,Villo (cyclocity/JCDecaux),8,5,24,24,100,575
3065,Villo (cyclocity/JCDecaux),9,5,24,24,100,575
3066,Bolt,6,1,21,23,91,535
3066,Bolt,7,1,21,23,91,535
3066,Bolt,8,2,20,24,83,535
3066,Bolt,9,1,21,24,88,535
3066,Dott,6,1,23,24,96,535
3066,Dott,7,1,22,24,92,535
3066,Dott,8,1,22,23,96,535
3066,Dott,9,1,23,24,96,535
3066,Villo (cyclocity/JCDecaux),6,5,24,24,100,535
3066,Villo (cyclocity/JCDecaux),7,5,24,24,100,535
3066,Villo (cyclocity/JCDecaux),8,5,24,24,100,535
3066,Villo (cyclocity/JCDecaux),9,5,24,24,100,535
3067,Bolt,6,1,23,24,96,837
3067,Bolt,7,1,20,24,83,837
3067,Bolt,8,1,21,24,88,837
3067,Bolt,9,1,23,24,96,837
3067,Dott,6,1,24,24,100,837
3067,Dott,7,1,21,23,91,837
3067,Dott,8,1,23,24,96,837
3067,Dott,9,1,22,24,92,837
3067,Villo (cyclocity/JCDecaux),6,5,24,24,100,837
3067,Villo (cyclocity/JCDecaux),7,5,24,24,100,837
3067,Villo (cyclocity/JCDecaux),8,5,24,24,100,837
3067,Villo (cyclocity/JCDecaux),9,5,24,24,100,837
3068,Bolt,6,1,21,24,88,558
3068,Bolt,7,1,22,23,96,558
3068,Bolt,8,1,20,22,91,558
3068,Bolt,9,1,24,24,100,558
3068,Dott,6,1,24,24,100,558
3068,Dott,7,1.5,22,24,92,558
3068,Dott,8,1,22,24,92,558
3068,Dott,9,1,24,24,100,558
3068,Villo (cyclocity/JCDecaux),6,5,24,24,100,558
3068,Villo (cyclocity/JCDecaux),7,5,24,24,100,558
3068,Villo (cyclocity/JCDecaux),8,5,24,24,100,558
3068,Villo (cyclocity/JCDecaux),9,5,24,24,100,558
3069,Bolt,6,1.5,21,24,88,385
3069,Bolt,7,2,20,24,83,385
3069,Bolt,8,1,22,24,92,385
3069,Bolt,9,1,23,24,96,385
3069,Dott,6,1,23,24,96,385
3069,Dott,7,1.5,23,24,96,385
3069,Dott,8,1,20,24,83,385
3069,Dott,9,1,22,24,92,385
3069,Villo (cyclocity/JCDecaux),6,2,24,24,100,385
3069,Villo (cyclocity/JCDecaux),7,2,24,24,100,385
3069,Villo (cyclocity/JCDecaux),8,2,24,24,100,385
3069,Villo (cyclocity/JCDecaux),9,2,24,24,100,385
307,Bolt,6,1,23,23,100,142
307,Bolt,7,1,20,22,91,142
307,Bolt,8,1,23,24,96,142
307,Bolt,9,1,21,24,88,142
307,Dott,6,1,18,23,78,142
307,Dott,7,2,20,23,87,142
307,Dott,8,1,20,24,83,142
307,Dott,9,2,19,24,79,142
3070,Bolt,6,1,23,23,100,326
3070,Bolt,7,1,22,24,92,326
3070,Bolt,8,1,23,24,96,326
3070,Bolt,9,1,23,24,96,326
3070,Dott,6,1,22,24,92,326
3070,Dott,7,1,21,24,88,326
3070,Dott,8,1,22,22,100,326
3070,Dott,9,1,23,24,96,326
3070,Villo (cyclocity/JCDecaux),6,3,24,24,100,326
3070,Villo (cyclocity/JCDecaux),7,3,24,24,100,326
3070,Villo (cyclocity/JCDecaux),8,3,24,24,100,326
3070,Villo (cyclocity/JCDecaux),9,3,24,24,100,326
3071,Bolt,6,1.5,21,24,88,339
3071,Bolt,7,1,21,24,88,339
3071,Bolt,8,1,16,22,73,339
3071,Bolt,9,1,21,24,88,339
3071,Dott,6,2,20,24,83,339
3071,Dott,7,1,20,24,83,339
3071,Dott,8,2,23,24,96,339
3071,Dott,9,1,24,24,100,339
3071,Villo (cyclocity/JCDecaux),6,5,24,24,100,339
3071,Villo (cyclocity/JCDecaux),7,5,24,24,100,339
3071,Villo (cyclocity/JCDecaux),8,5,24,24,100,339
3071,Villo (cyclocity/JCDecaux),9,5,23,24,96,339
3072,Bolt,6,2,18,23,78,157
3072,Bolt,7,1,21,23,91,157
3072,Bolt,8,1,19,23,83,157
3072,Bolt,9,1,22,24,92,157
3072,Dott,6,1,22,24,92,157
3072,Dott,7,1,23,24,96,157
3072,Dott,8,1,23,24,96,157
3072,Dott,9,1,21,24,88,157
3072,Villo (cyclocity/JCDecaux),6,4,24,24,100,157
3072,Villo (cyclocity/JCDecaux),7,4,24,24,100,157
3072,Villo (cyclocity/JCDecaux),8,4,24,24,100,157
3072,Villo (cyclocity/JCDecaux),9,4,23,24,96,157
3073,Bolt,6,1,22,24,92,275
3073,Bolt,7,1,22,24,92,275
3073,Bolt,8,1,23,24,96,275
3073,Bolt,9,2,21,23,91,275
3073,Dott,6,1,21,23,91,275
3073,Dott,7,1,21,23,91,275
3073,Dott,8,1,24,24,100,275
3073,Dott,9,1,22,24,92,275
3073,Villo (cyclocity/JCDecaux),6,1,24,24,100,275
3073,Villo (cyclocity/JCDecaux),7,1,24,24,100,275
3073,Villo (cyclocity/JCDecaux),8,1,24,24,100,275
3073,Villo (cyclocity/JCDecaux),9,1,24,24,100,275
3074,Bolt,6,1,20,24,83,390
3074,Bolt,7,1,21,24,88,390
3074,Bolt,8,1,23,24,96,390
3074,Bolt,9,1,22,24,92,390
3074,Dott,6,1,22,24,92,390
3074,Dott,7,1,23,24,96,390
3074,Dott,8,1,22,24,92,390
3074,Dott,9,1,23,24,96,390
3074,Villo (cyclocity/JCDecaux),6,4,24,24,100,390
3074,Villo (cyclocity/JCDecaux),7,4,24,24,100,390
3074,Villo (cyclocity/JCDecaux),8,4,24,24,100,390
3074,Villo (cyclocity/JCDecaux),9,4,24,24,100,390
3075,Bolt,6,1,24,24,100,313
3075,Bolt,7,2,20,24,83,313
3075,Bolt,8,1,20,24,83,313
3075,Bolt,9,1,23,24,96,313
3075,Dott,6,1,20,23,87,313
3075,Dott,7,1,23,24,96,313
3075,Dott,8,1,23,23,100,313
3075,Dott,9,1,22,24,92,313
3075,Villo (cyclocity/JCDecaux),6,3,24,24,100,313
3075,Villo (cyclocity/JCDecaux),7,3,24,24,100,313
3075,Villo (cyclocity/JCDecaux),8,3,24,24,100,313
3075,Villo (cyclocity/JCDecaux),9,3,24,24,100,313
3076,Bolt,6,1,23,24,96,482
3076,Bolt,7,1,22,23,96,482
3076,Bolt,8,1,22,24,92,482
3076,Bolt,9,1,20,24,83,482
3076,Dott,6,1,23,24,96,482
3076,Dott,7,1,24,24,100,482
3076,Dott,8,1,23,23,100,482
3076,Dott,9,1,21,24,88,482
3076,Villo (cyclocity/JCDecaux),6,3,24,24,100,482
3076,Villo (cyclocity/JCDecaux),7,3,24,24,100,482
3076,Villo (cyclocity/JCDecaux),8,3,24,24,100,482
3076,Villo (cyclocity/JCDecaux),9,3,24,24,100,482
3077,Bolt,6,1,22,24,92,449
3077,Bolt,7,1,22,23,96,449
3077,Bolt,8,2,21,24,88,449
3077,Bolt,9,1,23,24,96,449
3077,Dott,6,1,23,23,100,449
3077,Dott,7,1,23,24,96,449
3077,Dott,8,1,23,24,96,449
3077,Dott,9,1,22,23,96,449
3077,Villo (cyclocity/JCDecaux),6,5,24,24,100,449
3077,Villo (cyclocity/JCDecaux),7,5,24,24,100,449
3077,Villo (cyclocity/JCDecaux),8,5,24,24,100,449
3077,Villo (cyclocity/JCDecaux),9,5,24,24,100,449
3078,Bolt,6,2,21,23,91,550
3078,Bolt,7,1,22,23,96,550
3078,Bolt,8,1,22,24,92,550
3078,Bolt,9,1,22,23,96,550
3078,Dott,6,1,23,23,100,550
3078,Dott,7,2,22,22,100,550
3078,Dott,8,1,24,24,100,550
3078,Dott,9,1,22,23,96,550
3078,Villo (cyclocity/JCDecaux),6,6,0,24,0,550
3078,Villo (cyclocity/JCDecaux),7,6,0,24,0,550
3078,Villo (cyclocity/JCDecaux),8,6,0,24,0,550
3078,Villo (cyclocity/JCDecaux),9,6,0,24,0,550
3079,Bolt,6,2,19,23,83,530
3079,Bolt,7,1,23,24,96,530
3079,Bolt,8,1,22,24,92,530
3079,Bolt,9,1,22,24,92,530
3079,Dott,6,1,23,24,96,530
3079,Dott,7,1,23,24,96,530
3079,Dott,8,1,24,24,100,530
3079,Dott,9,1,23,24,96,530
3079,Villo (cyclocity/JCDecaux),6,3,24,24,100,530
3079,Villo (cyclocity/JCDecaux),7,3,24,24,100,530
3079,Villo (cyclocity/JCDecaux),8,3,24,24,100,530
3079,Villo (cyclocity/JCDecaux),9,3,24,24,100,530
308,Bolt,6,1,21,23,91,101
308,Bolt,7,1,23,23,100,101
308,Bolt,8,1,18,22,82,101
308,Bolt,9,1,19,20,95,101
308,Dott,6,1.5,20,24,83,101
308,Dott,7,1,22,24,92,101
308,Dott,8,1.5,21,24,88,101
308,Dott,9,1.5,20,24,83,101
308,Villo (cyclocity/JCDecaux),6,10,0,24,0,101
308,Villo (cyclocity/JCDecaux),7,10,0,24,0,101
308,Villo (cyclocity/JCDecaux),8,10,0,24,0,101
308,Villo (cyclocity/JCDecaux),9,10,0,24,0,101
3080,Bolt,6,1,22,24,92,286
3080,Bolt,7,1,21,23,91,286
3080,Bolt,8,2,20,23,87,286
3080,Bolt,9,1,21,24,88,286
3080,Dott,6,2,18,24,75,286
3080,Dott,7,2,22,24,92,286
3080,Dott,8,2,22,23,96,286
3080,Dott,9,2,22,23,96,286
3080,Villo (cyclocity/JCDecaux),6,2,24,24,100,286
3080,Villo (cyclocity/JCDecaux),7,2,24,24,100,286
3080,Villo (cyclocity/JCDecaux),8,2,24,24,100,286
3080,Villo (cyclocity/JCDecaux),9,2,24,24,100,286
3081,Bolt,6,1,22,23,96,456
3081,Bolt,7,1,23,24,96,456
3081,Bolt,8,1,20,24,83,456
3081,Bolt,9,1,21,23,91,456
3081,Dott,6,1,22,24,92,456
3081,Dott,7,1,22,23,96,456
3081,Dott,8,2,21,24,88,456
3081,Dott,9,1,24,24,100,456
3081,Villo (cyclocity/JCDecaux),6,3,24,24,100,456
3081,Villo (cyclocity/JCDecaux),7,3,24,24,100,456
3081,Villo (cyclocity/JCDecaux),8,3,24,24,100,456
3081,Villo (cyclocity/JCDecaux),9,3,24,24,100,456
3082,Bolt,6,1,22,23,96,446
3082,Bolt,7,1,20,24,83,446
3082,Bolt,8,1,22,24,92,446
3082,Bolt,9,1.5,23,24,96,446
3082,Dott,6,1,22,24,92,446
3082,Dott,7,1,23,24,96,446
3082,Dott,8,2,22,24,92,446
3082,Dott,9,1,22,24,92,446
3082,Villo (cyclocity/JCDecaux),6,4,24,24,100,446
3082,Villo (cyclocity/JCDecaux),7,4,24,24,100,446
3082,Villo (cyclocity/JCDecaux),8,4,24,24,100,446
3082,Villo (cyclocity/JCDecaux),9,4,24,24,100,446
3083,Bolt,6,1,23,24,96,537
3083,Bolt,7,1,23,23,100,537
3083,Bolt,8,1,24,24,100,537
3083,Bolt,9,1,23,23,100,537
3083,Dott,6,1,23,23,100,537
3083,Dott,7,1.5,22,24,92,537
3083,Dott,8,1,20,23,87,537
3083,Dott,9,1,23,24,96,537
3083,Villo (cyclocity/JCDecaux),6,4,24,24,100,537
3083,Villo (cyclocity/JCDecaux),7,4,24,24,100,537
3083,Villo (cyclocity/JCDecaux),8,4,24,24,100,537
3083,Villo (cyclocity/JCDecaux),9,4,24,24,100,537
3084,Bolt,6,1,21,24,88,504
3084,Bolt,7,1,19,24,79,504
3084,Bolt,8,2,21,23,91,504
3084,Bolt,9,1,22,24,92,504
3084,Dott,6,1,23,24,96,504
3084,Dott,7,1,22,23,96,504
3084,Dott,8,1,21,24,88,504
3084,Dott,9,1,23,24,96,504
3084,Villo (cyclocity/JCDecaux),6,2,24,24,100,504
3084,Villo (cyclocity/JCDecaux),7,2,24,24,100,504
3084,Villo (cyclocity/JCDecaux),8,2,24,24,100,504
3084,Villo (cyclocity/JCDecaux),9,2,24,24,100,504
3085,Bolt,6,1,21,23,91,390
3085,Bolt,7,1,22,24,92,390
3085,Bolt,8,1,21,24,88,390
3085,Bolt,9,2,21,24,88,390
3085,Dott,6,1,20,23,87,390
3085,Dott,7,1,21,24,88,390
3085,Dott,8,1,23,24,96,390
3085,Dott,9,1,22,23,96,390
3085,Villo (cyclocity/JCDecaux),6,3,24,24,100,390
3085,Villo (cyclocity/JCDecaux),7,3,24,24,100,390
3085,Villo (cyclocity/JCDecaux),8,3,24,24,100,390
3085,Villo (cyclocity/JCDecaux),9,3,24,24,100,390
3086,Bolt,6,1,22,24,92,316
3086,Bolt,7,1,20,24,83,316
3086,Bolt,8,1,20,24,83,316
3086,Bolt,9,1,23,24,96,316
3086,Dott,6,1,21,24,88,316
3086,Dott,7,3,20,24,83,316
3086,Dott,8,1,21,21,100,316
3086,Dott,9,1,24,24,100,316
3086,Villo (cyclocity/JCDecaux),6,6,0,24,0,316
3086,Villo (cyclocity/JCDecaux),7,6,0,24,0,316
3086,Villo (cyclocity/JCDecaux),8,6,0,24,0,316
3086,Villo (cyclocity/JCDecaux),9,6,0,24,0,316
3087,Bolt,6,1,20,23,87,172
3087,Bolt,7,1,21,23,91,172
3087,Bolt,8,1,23,24,96,172
3087,Bolt,9,1,22,24,92,172
3087,Dott,6,1,23,23,100,172
3087,Dott,7,1,21,23,91,172
3087,Dott,8,1,22,24,92,172
3087,Dott,9,1.5,21,24,88,172
3087,Villo (cyclocity/JCDecaux),6,6,0,24,0,172
3087,Villo (cyclocity/JCDecaux),7,6,0,24,0,172
3087,Villo (cyclocity/JCDecaux),8,6,0,24,0,172
3087,Villo (cyclocity/JCDecaux),9,6,0,24,0,172
3088,Bolt,6,1,21,23,91,364
3088,Bolt,7,1,22,24,92,364
3088,Bolt,8,1,19,22,86,364
3088,Bolt,9,1,24,24,100,364
3088,Dott,6,1,24,24,100,364
3088,Dott,7,1,21,23,91,364
3088,Dott,8,1,23,24,96,364
3088,Dott,9,1,22,24,92,364
3088,Villo (cyclocity/JCDecaux),6,7,0,24,0,364
3088,Villo (cyclocity/JCDecaux),7,7,0,24,0,364
3088,Villo (cyclocity/JCDecaux),8,7,0,24,0,364
3088,Villo (cyclocity/JCDecaux),9,7,0,24,0,364
3089,Bolt,6,1,22,24,92,342
3089,Bolt,7,1,24,24,100,342
3089,Bolt,8,1,21,24,88,342
3089,Bolt,9,1,20,23,87,342
3089,Dott,6,1,22,24,92,342
3089,Dott,7,1,24,24,100,342
3089,Dott,8,1,21,23,91,342
3089,Dott,9,1,24,24,100,342
3089,Villo (cyclocity/JCDecaux),6,5,24,24,100,342
3089,Villo (cyclocity/JCDecaux),7,5,24,24,100,342
3089,Villo (cyclocity/JCDecaux),8,5,24,24,100,342
3089,Villo (cyclocity/JCDecaux),9,5,24,24,100,342
309,Bolt,6,1,17,23,74,809
309,Bolt,7,1,18,22,82,809
309,Bolt,8,1,22,24,92,809
309,Bolt,9,1,20,23,87,809
309,Dott,6,1,19,24,79,809
309,Dott,7,1,22,24,92,809
309,Dott,8,2,18,23,78,809
309,Dott,9,1,20,23,87,809
309,Villo (cyclocity/JCDecaux),6,4,24,24,100,809
309,Villo (cyclocity/JCDecaux),7,4,24,24,100,809
309,Villo (cyclocity/JCDecaux),8,4,24,24,100,809
309,Villo (cyclocity/JCDecaux),9,4,24,24,100,809
3090,Bolt,6,1,23,24,96,377
3090,Bolt,7,1,23,24,96,377
3090,Bolt,8,3,17,23,74,377
3090,Bolt,9,2,19,23,83,377
3090,Dott,6,1,21,23,91,377
3090,Dott,7,1,24,24,100,377
3090,Dott,8,1,22,24,92,377
3090,Dott,9,1,21,24,88,377
3090,Villo (cyclocity/JCDecaux),6,6,0,24,0,377
3090,Villo (cyclocity/JCDecaux),7,6,0,24,0,377
3090,Villo (cyclocity/JCDecaux),8,6,0,24,0,377
3090,Villo (cyclocity/JCDecaux),9,6,0,24,0,377
3091,Bolt,6,1,19,23,83,255
3091,Bolt,7,1,22,24,92,255
3091,Bolt,8,1,21,24,88,255
3091,Bolt,9,1,22,23,96,255
3091,Dott,6,1,24,24,100,255
3091,Dott,7,2,23,23,100,255
3091,Dott,8,1,22,24,92,255
3091,Dott,9,1,22,24,92,255
3091,Villo (cyclocity/JCDecaux),6,2,24,24,100,255
3091,Villo (cyclocity/JCDecaux),7,2,24,24,100,255
3091,Villo (cyclocity/JCDecaux),8,2,24,24,100,255
3091,Villo (cyclocity/JCDecaux),9,2,24,24,100,255
3092,Bolt,6,1,23,24,96,276
3092,Bolt,7,1,22,24,92,276
3092,Bolt,8,1,22,24,92,276
3092,Bolt,9,1,21,24,88,276
3092,Dott,6,1,23,24,96,276
3092,Dott,7,1,22,24,92,276
3092,Dott,8,1,21,24,88,276
3092,Dott,9,1,21,23,91,276
3092,Villo (cyclocity/JCDecaux),6,2,24,24,100,276
3092,Villo (cyclocity/JCDecaux),7,2,24,24,100,276
3092,Villo (cyclocity/JCDecaux),8,2,24,24,100,276
3092,Villo (cyclocity/JCDecaux),9,2,24,24,100,276
3093,Bolt,6,1,20,24,83,383
3093,Bolt,7,1,21,24,88,383
3093,Bolt,8,1,23,24,96,383
3093,Bolt,9,1,24,24,100,383
3093,Dott,6,1,22,22,100,383
3093,Dott,7,1,22,24,92,383
3093,Dott,8,1,23,24,96,383
3093,Dott,9,1,20,24,83,383
3093,Villo (cyclocity/JCDecaux),6,4,24,24,100,383
3093,Villo (cyclocity/JCDecaux),7,4,24,24,100,383
3093,Villo (cyclocity/JCDecaux),8,4,24,24,100,383
3093,Villo (cyclocity/JCDecaux),9,4,24,24,100,383
3094,Bolt,6,1,22,24,92,274
3094,Bolt,7,1,19,24,79,274
3094,Bolt,8,1,23,24,96,274
3094,Bolt,9,1,20,23,87,274
3094,Dott,6,1,22,24,92,274
3094,Dott,7,1,23,24,96,274
3094,Dott,8,1,22,24,92,274
3094,Dott,9,1,20,24,83,274
3094,Villo (cyclocity/JCDecaux),6,5,24,24,100,274
3094,Villo (cyclocity/JCDecaux),7,5,24,24,100,274
3094,Villo (cyclocity/JCDecaux),8,5,24,24,100,274
3094,Villo (cyclocity/JCDecaux),9,5,24,24,100,274
3095,Bolt,6,2,21,24,88,303
3095,Bolt,7,1,21,24,88,303
3095,Bolt,8,1,22,24,92,303
3095,Bolt,9,1,23,24,96,303
3095,Dott,6,1,22,24,92,303
3095,Dott,7,2,20,24,83,303
3095,Dott,8,1,22,24,92,303
3095,Dott,9,1,23,24,96,303
3095,Villo (cyclocity/JCDecaux),6,8,0,24,0,303
3095,Villo (cyclocity/JCDecaux),7,8,0,24,0,303
3095,Villo (cyclocity/JCDecaux),8,8,0,24,0,303
3095,Villo (cyclocity/JCDecaux),9,8,0,24,0,303
3096,Bolt,6,2,23,24,96,487
3096,Bolt,7,1,22,23,96,487
3096,Bolt,8,2,20,24,83,487
3096,Bolt,9,1,21,22,95,487
3096,Dott,6,1,19,22,86,487
3096,Dott,7,1,21,23,91,487
3096,Dott,8,1,20,24,83,487
3096,Dott,9,1,23,24,96,487
3096,Villo (cyclocity/JCDecaux),6,9,0,24,0,487
3096,Villo (cyclocity/JCDecaux),7,9,0,24,0,487
3096,Villo (cyclocity/JCDecaux),8,9,0,24,0,487
3096,Villo (cyclocity/JCDecaux),9,9,0,24,0,487
3097,Bolt,6,1,23,24,96,317
3097,Bolt,7,1,20,23,87,317
3097,Bolt,8,1,21,24,88,317
3097,Bolt,9,1,22,24,92,317
3097,Dott,6,1,22,23,96,317
3097,Dott,7,1,22,24,92,317
3097,Dott,8,1,20,24,83,317
3097,Dott,9,2,21,23,91,317
3097,Villo (cyclocity/JCDecaux),6,7,0,24,0,317
3097,Villo (cyclocity/JCDecaux),7,7,0,24,0,317
3097,Villo (cyclocity/JCDecaux),8,7,0,24,0,317
3097,Villo (cyclocity/JCDecaux),9,7,0,24,0,317
3098,Bolt,6,1,19,22,86,147
3098,Bolt,7,2,22,24,92,147
3098,Bolt,8,1,21,23,91,147
3098,Bolt,9,1,22,24,92,147
3098,Dott,6,1,22,24,92,147
3098,Dott,7,1,23,24,96,147
3098,Dott,8,1,20,24,83,147
3098,Dott,9,1,22,24,92,147
3099,Bolt,6,1,22,24,92,111
3099,Bolt,7,1,20,23,87,111
3099,Bolt,8,1,20,24,83,111
3099,Bolt,9,1,24,24,100,111
3099,Dott,6,2,23,24,96,111
3099,Dott,7,1,23,24,96,111
3099,Dott,8,1,23,24,96,111
3099,Dott,9,1.5,22,24,92,111
31,Bolt,6,1,22,24,92,128
31,Bolt,7,1,20,24,83,128
31,Bolt,8,1,20,24,83,128
31,Bolt,9,1,23,24,96,128
31,Dott,6,1,23,24,96,128
31,Dott,7,1,21,23,91,128
31,Dott,8,1,22,23,96,128
31,Dott,9,1,21,23,91,128
310,Bolt,6,1,21,22,95,441
310,Bolt,7,1,15,21,71,441
310,Bolt,8,1,18,21,86,441
310,Bolt,9,2,22,23,96,441
310,Dott,6,1,23,23,100,441
310,Dott,7,1,23,24,96,441
310,Dott,8,1.5,23,24,96,441
310,Dott,9,1,24,24,100,441
310,Villo (cyclocity/JCDecaux),6,4,23,24,96,441
310,Villo (cyclocity/JCDecaux),7,4,23,24,96,441
310,Villo (cyclocity/JCDecaux),8,4,23,24,96,441
310,Villo (cyclocity/JCDecaux),9,4,23,24,96,441
3100,Bolt,6,2,20,23,87,200
3100,Bolt,7,2,21,24,88,200
3100,Bolt,8,1.5,20,24,83,200
3100,Bolt,9,1,24,24,100,200
3100,Dott,6,1,21,23,91,200
3100,Dott,7,1,22,24,92,200
3100,Dott,8,1,23,24,96,200
3100,Dott,9,1,22,24,92,200
3100,Villo (cyclocity/JCDecaux),6,2,24,24,100,200
3100,Villo (cyclocity/JCDecaux),7,2,24,24,100,200
3100,Villo (cyclocity/JCDecaux),8,2,24,24,100,200
3100,Villo (cyclocity/JCDecaux),9,2,24,24,100,200
3101,Bolt,6,2,22,24,92,288
3101,Bolt,7,1.5,21,24,88,288
3101,Bolt,8,1,20,23,87,288
3101,Bolt,9,1,24,24,100,288
3101,Dott,6,1.5,22,24,92,288
3101,Dott,7,1,23,23,100,288
3101,Dott,8,1,22,24,92,288
3101,Dott,9,1,22,23,96,288
3101,Villo (cyclocity/JCDecaux),6,1,24,24,100,288
3101,Villo (cyclocity/JCDecaux),7,1,24,24,100,288
3101,Villo (cyclocity/JCDecaux),8,1,24,24,100,288
3101,Villo (cyclocity/JCDecaux),9,1,24,24,100,288
3102,Bolt,6,1,20,24,83,176
3102,Bolt,7,1,22,24,92,176
3102,Bolt,8,1.5,24,24,100,176
3102,Bolt,9,1,18,22,82,176
3102,Dott,6,1,23,24,96,176
3102,Dott,7,1,21,24,88,176
3102,Dott,8,1,20,24,83,176
3102,Dott,9,2,23,24,96,176
3102,Villo (cyclocity/JCDecaux),6,2,24,24,100,176
3102,Villo (cyclocity/JCDecaux),7,2,24,24,100,176
3102,Villo (cyclocity/JCDecaux),8,2,24,24,100,176
3102,Villo (cyclocity/JCDecaux),9,2,24,24,100,176
3103,Bolt,6,2,21,23,91,218
3103,Bolt,7,1,22,24,92,218
3103,Bolt,8,1,22,23,96,218
3103,Bolt,9,1,21,23,91,218
3103,Dott,6,1,22,23,96,218
3103,Dott,7,1,23,24,96,218
3103,Dott,8,1,23,24,96,218
3103,Dott,9,1,19,23,83,218
3103,Villo (cyclocity/JCDecaux),6,4,24,24,100,218
3103,Villo (cyclocity/JCDecaux),7,4,24,24,100,218
3103,Villo (cyclocity/JCDecaux),8,4,24,24,100,218
3103,Villo (cyclocity/JCDecaux),9,4,24,24,100,218
3104,Bolt,6,1,22,24,92,258
3104,Bolt,7,1,19,23,83,258
3104,Bolt,8,1,22,24,92,258
3104,Bolt,9,1,22,23,96,258
3104,Dott,6,1,22,24,92,258
3104,Dott,7,1,20,24,83,258
3104,Dott,8,1,23,23,100,258
3104,Dott,9,1,20,23,87,258
3104,Villo (cyclocity/JCDecaux),6,5,24,24,100,258
3104,Villo (cyclocity/JCDecaux),7,5,24,24,100,258
3104,Villo (cyclocity/JCDecaux),8,5,24,24,100,258
3104,Villo (cyclocity/JCDecaux),9,5,22,24,92,258
3105,Bolt,6,1,22,24,92,342
3105,Bolt,7,1.5,22,24,92,342
3105,Bolt,8,1,19,24,79,342
3105,Bolt,9,1,21,23,91,342
3105,Dott,6,1,24,24,100,342
3105,Dott,7,1,23,23,100,342
3105,Dott,8,1,24,24,100,342
3105,Dott,9,2,21,24,88,342
3105,Villo (cyclocity/JCDecaux),6,1,24,24,100,342
3105,Villo (cyclocity/JCDecaux),7,1,24,24,100,342
3105,Villo (cyclocity/JCDecaux),8,1,24,24,100,342
3105,Villo (cyclocity/JCDecaux),9,1,22,24,92,342
3106,Bolt,6,1,19,24,79,404
3106,Bolt,7,1,22,23,96,404
3106,Bolt,8,1,22,23,96,404
3106,Bolt,9,1.5,24,24,100,404
3106,Dott,6,1.5,18,24,75,404
3106,Dott,7,2,22,24,92,404
3106,Dott,8,1,21,24,88,404
3106,Dott,9,1,23,24,96,404
3106,Villo (cyclocity/JCDecaux),6,1,24,24,100,404
3106,Villo (cyclocity/JCDecaux),7,1,24,24,100,404
3106,Villo (cyclocity/JCDecaux),8,1,24,24,100,404
3106,Villo (cyclocity/JCDecaux),9,1,24,24,100,404
3107,Bolt,6,1,22,24,92,287
3107,Bolt,7,1,21,24,88,287
3107,Bolt,8,2,17,23,74,287
3107,Bolt,9,2,24,24,100,287
3107,Dott,6,1.5,23,24,96,287
3107,Dott,7,1,20,24,83,287
3107,Dott,8,1,21,22,95,287
3107,Dott,9,1,23,24,96,287
3107,Villo (cyclocity/JCDecaux),6,4,24,24,100,287
3107,Villo (cyclocity/JCDecaux),7,4,24,24,100,287
3107,Villo (cyclocity/JCDecaux),8,4,24,24,100,287
3107,Villo (cyclocity/JCDecaux),9,4,24,24,100,287
3108,Bolt,6,1,21,24,88,456
3108,Bolt,7,1,24,24,100,456
3108,Bolt,8,1,24,24,100,456
3108,Bolt,9,1,21,24,88,456
3108,Dott,6,1,22,24,92,456
3108,Dott,7,1,20,23,87,456
3108,Dott,8,1.5,22,24,92,456
3108,Dott,9,1,19,23,83,456
3108,Villo (cyclocity/JCDecaux),6,2,24,24,100,456
3108,Villo (cyclocity/JCDecaux),7,2,24,24,100,456
3108,Villo (cyclocity/JCDecaux),8,2,24,24,100,456
